,timeline,x,y
129,20:24:02,967508.3863485164,1935273.3517795368
130,20:24:03,967507.6224196316,1935273.3425098918
131,20:24:03,967506.938904316,1935273.3342159966
132,20:24:03,967506.2553890008,1935273.3259221022
133,20:24:04,967505.4512533376,1935273.3161645846
134,20:24:04,967504.7677380242,1935273.30787069
135,20:24:04,967504.0842227155,1935273.2995767964
136,20:24:05,967503.3605006245,1935273.2907950252
137,20:24:05,967502.5563649687,1935273.2810375062
138,20:24:06,967501.8728496641,1935273.2727436095
139,20:24:06,967501.1893343597,1935273.2644497151
140,20:24:06,967500.4656122748,1935273.2556679496
141,20:24:07,967499.701683409,1935273.2463983023
142,20:24:07,967499.0583748943,1935273.238592288
143,20:24:07,967498.2944460325,1935273.2293226402
144,20:24:08,967497.5305171725,1935273.2200529964
145,20:24:08,967496.8470018768,1935273.2117591014
146,20:24:08,967496.1232798044,1935273.202977333
147,20:24:09,967495.4397645132,1935273.1946834405
148,20:24:09,967494.7160424405,1935273.185901668
149,20:24:09,967493.9521135903,1935273.1766320264
150,20:24:10,967493.2685983058,1935273.1683381319
151,20:24:10,967492.5448762393,1935273.1595563607
152,20:24:11,967491.8211541749,1935273.1507745958
153,20:24:11,967491.0974321126,1935273.141992824
154,20:24:11,967490.3737100522,1935273.1332110541
155,20:24:12,967489.6097812115,1935273.1239414068
156,20:24:12,967488.8860591552,1935273.1151596394
157,20:24:12,967488.1623370987,1935273.1063778724
158,20:24:13,967487.4788218273,1935273.0980839778
159,20:24:13,967486.7148929943,1935273.0888143308
160,20:24:13,967485.950964163,1935273.0795446842
161,20:24:14,967485.3076556748,1935273.0717386678
162,20:24:14,967484.5839336287,1935273.0629568987
163,20:24:15,967483.8200048035,1935273.0536872528
164,20:24:15,967483.0962827592,1935273.0449054844
165,20:24:15,967482.3725607172,1935273.0361237177
166,20:24:16,967481.6488386771,1935273.0273419456
167,20:24:16,967480.9653234187,1935273.0190480498
168,20:24:16,967480.2013946031,1935273.009778404
169,20:24:17,967479.477672567,1935273.0009966383
170,20:24:17,967478.7541977233,1935272.9920204787
171,20:24:17,967478.0740158836,1935272.9315282244
172,20:24:18,967477.4066357932,1935272.7626788982
173,20:24:18,967476.8418304359,1935272.4735230221
174,20:24:18,967476.1993565478,1935272.1393989716
175,20:24:19,967475.5814021904,1935271.8500830303
176,20:24:19,967474.9171884789,1935271.4958563044
177,20:24:20,967474.4239114125,1935271.1027189961
178,20:24:20,967474.0256003737,1935270.580404694
179,20:24:20,967473.77573257,1935269.9391170726
180,20:24:21,967473.5800415614,1935269.2526195876
181,20:24:21,967473.3947196259,1935268.629645023
182,20:24:21,967473.3227168694,1935268.3860513647
183,20:24:22,967473.2768583521,1935268.2308472926
184,20:24:22,967473.2558577724,1935268.1605034585
185,20:24:22,967473.197595814,1935267.9641397232
186,20:24:23,967473.193713073,1935267.9512171517
187,20:24:23,967473.1926710455,1935267.9476764419
188,20:24:23,967473.1807103484,1935267.907454445
189,20:24:24,967473.1353648286,1935267.7545240421
190,20:24:24,967473.1395969793,1935267.7684972107
191,20:24:25,967473.1263647996,1935267.723815493
192,20:24:25,967473.1191819404,1935267.6997035495
193,20:24:25,967473.1190656365,1935267.6993431803
194,20:24:26,967473.119239064,1935267.699948551
195,20:24:26,967473.1192108666,1935267.6998031698
196,20:24:26,967473.1192107456,1935267.6998107967
