,timeline,x,y
79,21:16:38,967543.4123745495,1935273.7003283622
80,21:16:39,967542.6887969372,1935273.7169499712
81,21:16:39,967541.965219327,1935273.73357158
82,21:16:39,967541.2818404775,1935273.7492697733
83,21:16:40,967540.5984616275,1935273.7649679643
84,21:16:40,967539.7944865127,1935273.7834364213
85,21:16:40,967539.1005784227,1935273.847190804
86,21:16:41,967538.512583436,1935274.0158841845
87,21:16:41,967537.8953303064,1935274.3568083441
88,21:16:42,967537.3898050286,1935274.8207279465
89,21:16:42,967536.8996242149,1935275.2311988082
90,21:16:42,967536.4038053716,1935275.7197892526
91,21:16:43,967535.9787127704,1935276.455492442
92,21:16:43,967535.6262204133,1935277.0773835578
93,21:16:43,967535.3169786328,1935277.6140270934
94,21:16:44,967534.9837674637,1935278.26096278
95,21:16:44,967534.6893996096,1935278.9365193872
96,21:16:44,967534.5007480553,1935279.5703797396
97,21:16:45,967534.2743795319,1935280.3022077088
98,21:16:45,967534.0720613293,1935280.9550575567
99,21:16:45,967533.857844286,1935281.6461703752
100,21:16:46,967533.6743201375,1935282.3661404368
101,21:16:46,967533.5181688434,1935283.0724653094
102,21:16:47,967533.3608425844,1935283.7778484854
103,21:16:47,967533.2077353626,1935284.482703883
104,21:16:47,967533.1111643664,1935285.178116316
105,21:16:48,967533.0167603716,1935285.8581624364
106,21:16:48,967532.911474911,1935286.614124044
107,21:16:48,967532.8116363713,1935287.3307816724
108,21:16:49,967532.7117978272,1935288.0474392949
109,21:16:49,967532.6119596465,1935288.7640740452
110,21:16:49,967532.506574773,1935289.5205298848
111,21:16:50,967532.4011898928,1935290.2769857266
112,21:16:50,967532.312444732,1935290.9140011675
113,21:16:51,967532.2126064233,1935291.6306435384
114,21:16:51,967532.1072215427,1935292.3870993787
115,21:16:51,967532.0073832307,1935293.103741749
116,21:16:52,967531.8848054783,1935293.717456479
117,21:16:52,967531.6895405507,1935294.2033360128
118,21:16:52,967531.4643192148,1935294.5987972033
119,21:16:53,967531.2149354717,1935295.0381308973
120,21:16:53,967530.8995631249,1935295.565050281
121,21:16:53,967530.5021363011,1935296.1384593896
122,21:16:54,967530.0983533327,1935296.7278012133
123,21:16:54,967529.6604783293,1935297.1530567093
124,21:16:54,967529.1399321156,1935297.470051496
125,21:16:55,967528.5484374086,1935297.6994685906
126,21:16:55,967527.8665517367,1935297.814895462
127,21:16:56,967527.1229256134,1935297.9791570432
128,21:16:56,967526.4113486639,1935298.1560880796
129,21:16:56,967525.7737021258,1935298.3004354045
130,21:16:57,967525.0146012189,1935298.401817385
131,21:16:57,967524.3378106517,1935298.4942813732
132,21:16:57,967523.6154534813,1935298.589444489
133,21:16:58,967522.864128116,1935298.664321144
134,21:16:58,967522.1587876732,1935298.7217299815
135,21:16:58,967521.40033783,1935298.7458435562
136,21:16:59,967520.687472816,1935298.7507895322
137,21:16:59,967519.9628973706,1935298.7515214242
138,21:17:00,967519.2880703594,1935298.7302915535
139,21:17:00,967518.5636048721,1935298.7107119635
140,21:17:00,967517.8403306218,1935298.6910521851
141,21:17:01,967517.0767976905,1935298.6703315985
142,21:17:01,967516.3532177951,1935298.650705089
143,21:17:01,967515.6296684096,1935298.631079065
144,21:17:02,967514.9067145275,1935298.612377883
145,21:17:02,967514.2637000134,1935298.5956899312
146,21:17:02,967513.5018369483,1935298.5793209947
147,21:17:03,967512.8585029715,1935298.567364914
148,21:17:03,967512.0949934341,1935298.5528385974
149,21:17:03,967511.371382485,1935298.5389935821
150,21:17:04,967510.7281458545,1935298.5266729104
151,21:17:04,967509.9241000693,1935298.5112720684
152,21:17:05,967509.2406611515,1935298.498181358
153,21:17:05,967508.517019949,1935298.4843206005
154,21:17:05,967507.7933787456,1935298.4704598435
155,21:17:06,967507.0295352568,1935298.4558290446
156,21:17:06,967506.3058940555,1935298.4419682934
157,21:17:06,967505.5822528576,1935298.428107536
158,21:17:07,967504.9390162418,1935298.4157868668
159,21:17:07,967504.1349704701,1935298.4003860285
160,21:17:07,967503.411329278,1935298.386525269
161,21:17:08,967502.6474858018,1935298.3718944732
162,21:17:08,967501.923844612,1935298.3580337178
163,21:17:08,967501.2404057113,1935298.344943004
164,21:17:09,967500.5167645286,1935298.3310822498
165,21:17:09,967499.7529210541,1935298.3164514508
166,21:17:10,967499.0292798736,1935298.3025906975
167,21:17:10,967498.3056388176,1935298.2887223144
168,21:17:10,967497.6222000472,1935298.2756239779
169,21:17:11,967496.8583567069,1935298.2609855519
170,21:17:11,967496.2151201052,1935298.248664885
171,21:17:11,967495.4914789309,1935298.2348041253
172,21:17:12,967494.7678377602,1935298.220943372
173,21:17:12,967494.0441965905,1935298.2070826164
174,21:17:12,967493.3607577098,1935298.1939919025
175,21:17:13,967492.5969142548,1935298.1793611085
176,21:17:13,967491.9134753791,1935298.1662703946
177,21:17:14,967491.1496319284,1935298.1516395954
178,21:17:14,967490.3857884808,1935298.1370087985
179,21:17:14,967489.6621473205,1935298.1231480439
180,21:17:15,967488.97870845,1935298.1100573326
181,21:17:15,967488.2148650077,1935298.095426535
182,21:17:15,967487.571628427,1935298.0831058647
183,21:17:16,967486.8077849868,1935298.0684750662
184,21:17:16,967486.1243461221,1935298.0553843565
185,21:17:16,967485.4007049715,1935298.0415235977
186,21:17:17,967484.6770638243,1935298.0276628437
187,21:17:17,967483.9534226783,1935298.013802091
188,21:17:17,967483.2699838192,1935298.0007113763
189,21:17:18,967482.586544964,1935297.9876206652
190,21:17:18,967481.8227015358,1935297.9729898674
191,21:17:19,967481.0990603992,1935297.9591291135
192,21:17:19,967480.4156215459,1935297.9460384003
193,21:17:19,967479.6517781251,1935297.9314076041
194,21:17:20,967478.9281369898,1935297.9175468513
195,21:17:20,967478.2044958603,1935297.9036860974
196,21:17:20,967477.4760747312,1935297.893006336
197,21:17:21,967476.7566171178,1935297.8904253102
198,21:17:21,967476.0331179575,1935297.8791450602
199,21:17:21,967475.3104414381,1935297.8679389425
200,21:17:22,967474.6696408209,1935297.8540170633
201,21:17:22,967473.9083269754,1935297.8280761712
202,21:17:22,967473.2125198726,1935297.7639557864
203,21:17:23,967472.5066003198,1935297.6604285277
204,21:17:23,967471.8123703711,1935297.5873246605
205,21:17:24,967471.1014639869,1935297.4884701825
206,21:17:24,967470.3832113395,1935297.3872560675
207,21:17:24,967469.6269922808,1935297.2809062009
208,21:17:25,967468.9090080842,1935297.1781631457
209,21:17:25,967468.2363976658,1935297.063755045
210,21:17:25,967467.4791018978,1935296.946464802
211,21:17:26,967466.7294719834,1935296.8421192516
212,21:17:26,967466.051408901,1935296.7463051507
213,21:17:26,967465.2952594894,1935296.639414809
214,21:17:27,967464.644771477,1935296.5766417915
215,21:17:27,967463.9036773187,1935296.4670239901
216,21:17:28,967463.1345374489,1935296.3615743695
217,21:17:28,967462.4646852599,1935296.2751361306
218,21:17:28,967461.6488478032,1935296.1035558968
219,21:17:29,967460.9296926697,1935295.9996194912
220,21:17:29,967460.2218712692,1935295.9216308321
221,21:17:29,967459.5535303565,1935295.8724868253
222,21:17:30,967458.7890553565,1935295.7730002936
223,21:17:30,967458.1227316038,1935295.7236443213
224,21:17:30,967457.3987257448,1935295.669471675
225,21:17:31,967456.6796906163,1935295.6192989722
226,21:17:31,967456.0030632342,1935295.5923423616
227,21:17:31,967455.2393670231,1935295.5588957593
228,21:17:32,967454.5163763599,1935295.5271883416
229,21:17:32,967453.7936296122,1935295.4954924344
230,21:17:33,967453.0707913518,1935295.4637950736
231,21:17:33,967452.3479835992,1935295.4320981926
232,21:17:33,967451.6653318317,1935295.4021622539
233,21:17:34,967450.9425240824,1935295.370465378
234,21:17:34,967450.2197163334,1935295.3387685036
235,21:17:34,967449.4165966131,1935295.3035497526
236,21:17:35,967448.6536328824,1935295.2700919386
237,21:17:35,967448.0208574677,1935295.259966936
238,21:17:35,967447.2992755088,1935295.2643316442
239,21:17:36,967446.5760029408,1935295.2675633752
240,21:17:36,967445.932584513,1935295.2704957079
241,21:17:36,967445.1690933894,1935295.2739792778
242,21:17:37,967444.4457280987,1935295.277285812
243,21:17:37,967443.6821758477,1935295.280776038
244,21:17:38,967442.9588105609,1935295.2840825692
245,21:17:38,967442.2354452737,1935295.2873890975
246,21:17:38,967441.5924539132,1935295.2903282337
247,21:17:39,967440.8407155118,1935295.3126112083
248,21:17:39,967440.214721809,1935295.3920090476
249,21:17:39,967439.5627369436,1935295.5170733302
250,21:17:40,967438.8573863177,1935295.7437004116
251,21:17:40,967438.2507233246,1935295.887175819
252,21:17:40,967437.471610778,1935296.133894698
253,21:17:41,967436.7597121054,1935296.375093653
254,21:17:41,967436.0612858424,1935296.5769334
255,21:17:41,967435.3799899827,1935296.8124182876
256,21:17:42,967434.7604789501,1935297.0345925484
257,21:17:42,967434.0458016251,1935297.260598128
258,21:17:43,967433.3203308538,1935297.4707944884
259,21:17:43,967432.6278346878,1935297.6930266619
260,21:17:43,967431.9914099281,1935297.9120099954
261,21:17:44,967431.2778898842,1935298.1783782286
262,21:17:44,967430.6366441739,1935298.4165224603
263,21:17:44,967429.9582339404,1935298.6681482766
264,21:17:45,967429.3199248832,1935298.9058205807
265,21:17:45,967428.6388776646,1935299.1697540416
266,21:17:45,967428.0061576471,1935299.4224127517
267,21:17:46,967427.2874376762,1935299.701085939
268,21:17:46,967426.6312595092,1935299.8672056827
269,21:17:46,967425.9479149724,1935299.9344006309
270,21:17:47,967425.2908739895,1935299.9152466361
271,21:17:47,967424.5644845794,1935299.9015327962
272,21:17:48,967423.8814624632,1935299.8891047186
273,21:17:48,967423.1580544399,1935299.875941812
274,21:17:48,967422.4347712295,1935299.8626054523
275,21:17:49,967421.7272819286,1935299.83081694
276,21:17:49,967421.0073920804,1935299.817069326
277,21:17:49,967420.3153318763,1935299.8012248965
278,21:17:50,967419.5449171619,1935299.7777325301
279,21:17:50,967418.783236888,1935299.7633116276
280,21:17:50,967418.0995581517,1935299.7499653623
281,21:17:51,967417.3360855521,1935299.7350506065
282,21:17:51,967416.612723473,1935299.7209196812
283,21:17:52,967415.8491593645,1935299.7060034634
284,21:17:52,967415.2061098473,1935299.6934416757
285,21:17:52,967414.469058229,1935299.7227245637
286,21:17:53,967413.764491466,1935299.766056866
287,21:17:53,967413.0014868833,1935299.7983818213
288,21:17:53,967412.2957116431,1935299.7796643982
289,21:17:54,967411.6104452388,1935299.7644697654
290,21:17:54,967410.9273238219,1935299.7467844505
291,21:17:54,967410.1838079684,1935299.7202498356
292,21:17:55,967409.5028305968,1935299.703964071
293,21:17:55,967408.8192083675,1935299.6870717132
294,21:17:55,967408.136226116,1935299.6702276904
295,21:17:56,967407.2924488522,1935299.6494188802
296,21:17:56,967406.6118239193,1935299.6320784462
297,21:17:57,967405.9546009931,1935299.6377581528
298,21:17:57,967405.2711421858,1935299.7906665273
299,21:17:57,967404.7249749474,1935300.1052011426
300,21:17:58,967404.2510881285,1935300.5845981122
301,21:17:58,967403.7756864576,1935301.0824763544
302,21:17:58,967403.3028960481,1935301.5734928923
303,21:17:59,967402.79986241,1935302.1300170787
304,21:17:59,967402.3094252753,1935302.6753533774
305,21:17:59,967402.0574953955,1935303.0121114387
306,21:18:00,967402.0064196594,1935303.1174026341
307,21:18:00,967401.8304283147,1935303.4200147549
308,21:18:00,967401.7640504196,1935303.516717225
309,21:18:01,967401.6928347785,1935303.6298037576
310,21:18:01,967401.6189191765,1935303.7361651927
311,21:18:02,967401.6021630468,1935303.7613908919
312,21:18:02,967401.4881404882,1935303.920379446
313,21:18:02,967401.4953173071,1935303.9180528186
314,21:18:03,967401.4870498755,1935303.91988914
315,21:18:03,967401.4898854012,1935303.9181035995
316,21:18:03,967401.4897455161,1935303.917308066
