,timeline,x,y
95,21:19:21,967428.2012084085,1935271.7129372333
96,21:19:21,967427.6372394885,1935271.4364037297
97,21:19:21,967426.9582084322,1935271.1274417515
98,21:19:22,967426.3394064987,1935270.9009208842
99,21:19:22,967425.6232668142,1935270.8241346846
100,21:19:22,967425.0253826769,1935270.9011045778
101,21:19:23,967424.2789852903,1935271.013329921
102,21:19:23,967423.5772833473,1935271.0894318249
103,21:19:24,967422.9075703431,1935271.137926653
104,21:19:24,967422.1489626088,1935271.1738839678
105,21:19:24,967421.4394088946,1935271.1759230974
106,21:19:25,967420.7134909013,1935271.1766717972
107,21:19:25,967420.0304371786,1935271.1777218645
108,21:19:25,967419.3209424472,1935271.1530717504
109,21:19:26,967418.5964657795,1935271.1188845169
110,21:19:26,967417.8425922071,1935271.1009037304
111,21:19:26,967417.1175904701,1935271.0901030547
112,21:19:27,967416.3543433353,1935271.0782736538
113,21:19:27,967415.7111006031,1935271.0682642052
114,21:19:27,967414.9874485825,1935271.0570120965
115,21:19:28,967414.2235614756,1935271.045134359
116,21:19:28,967413.5400835382,1935271.034506908
117,21:19:29,967412.816401015,1935271.0232543135
118,21:19:29,967412.092718498,1935271.0120017198
119,21:19:29,967411.4092405661,1935271.0013742666
120,21:19:30,967410.685558048,1935270.9901216743
121,21:19:30,967409.9216709523,1935270.9782439347
122,21:19:30,967409.2381930236,1935270.967616485
123,21:19:31,967408.5145105149,1935270.9563638892
124,21:19:31,967407.7506234215,1935270.944486148
125,21:19:31,967407.0671455004,1935270.9338587017
126,21:19:32,967406.30325841,1935270.9219809587
127,21:19:32,967405.5795759055,1935270.910728365
128,21:19:32,967404.9363025723,1935270.9007260583
