,timeline,x,y
82,20:17:14,967103.379,1935360.863
83,20:17:14,967103.8888,1935360.346
84,20:17:14,967104.3683,1935359.86
85,20:17:15,967104.8766,1935359.345
86,20:17:15,967105.3849,1935358.83
87,20:17:15,967105.8931,1935358.315
88,20:17:16,967106.3731,1935357.828
89,20:17:16,967106.8814,1935357.313
90,20:17:17,967107.4179,1935356.77
91,20:17:17,967107.9262,1935356.255
92,20:17:17,967108.4395,1935355.76
93,20:17:18,967108.9416,1935355.299
94,20:17:18,967109.5035,1935354.782
95,20:17:18,967110.0066,1935354.319
96,20:17:19,967110.5687,1935353.802
97,20:17:19,967111.1012,1935353.312
98,20:17:19,967111.6338,1935352.823
99,20:17:20,967112.1367,1935352.36
100,20:17:20,967112.6693,1935351.87
101,20:17:20,967113.2018,1935351.38
102,20:17:21,967113.7048,1935350.917
103,20:17:21,967114.2669,1935350.4
104,20:17:22,967114.7994,1935349.91
105,20:17:22,967115.3024,1935349.448
106,20:17:22,967115.8349,1935348.958
107,20:17:23,967116.3379,1935348.495
108,20:17:23,967116.9296,1935347.951
109,20:17:23,967117.403,1935347.515
110,20:17:24,967117.9355,1935347.026
111,20:17:24,967118.4681,1935346.536
112,20:17:24,967119.0302,1935346.019
113,20:17:25,967119.5923,1935345.502
114,20:17:25,967120.1101,1935345.099
115,20:17:25,967120.6917,1935344.666
116,20:17:26,967121.3087,1935344.264
117,20:17:26,967121.9338,1935343.913
118,20:17:27,967122.5608,1935343.587
119,20:17:27,967123.1777,1935343.339
120,20:17:27,967123.81,1935343.083
121,20:17:28,967124.521,1935342.817
122,20:17:28,967125.1978,1935342.561
123,20:17:28,967125.7996,1935342.334
124,20:17:29,967126.5517,1935342.05
125,20:17:29,967127.1909,1935341.808
126,20:17:29,967127.8678,1935341.553
127,20:17:30,967128.5447,1935341.297
128,20:17:30,967129.22,1935341.051
129,20:17:30,967129.8638,1935340.82
130,20:17:31,967130.5069,1935340.59
131,20:17:31,967131.1882,1935340.346
132,20:17:32,967131.8654,1935340.122
133,20:17:32,967132.556,1935339.913
134,20:17:32,967133.2093,1935339.714
135,20:17:33,967133.9401,1935339.491
136,20:17:33,967134.5938,1935339.292
137,20:17:33,967135.286,1935339.081
138,20:17:34,967135.9782,1935338.87
139,20:17:34,967136.6704,1935338.659
140,20:17:34,967137.3242,1935338.46
141,20:17:35,967137.9849,1935338.259
142,20:17:35,967138.1181,1935338.219
143,20:17:35,967138.169,1935338.203
144,20:17:36,967138.4075,1935338.131
145,20:17:36,967138.9911,1935337.953
146,20:17:37,967139.3088,1935337.857
147,20:17:37,967139.3017,1935337.859
148,20:17:37,967139.4514,1935337.813
,,,
,,,
,,,
,,,
